sheet,row_number,pid,office_code_string,office_code,code_family,office_id,include_decision,reason
LRAE Annex 25,541,N65236-25-RFPREQ-LSUBP00007-0078,LSUBP00007 - LSUBP00007 - LAND SYSTEMS INTEGRATION DIV HEAD - NIWCLANT,LSUBP00007,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,542,N65236-25-RFPREQ-LSUBP00006-0146,LSUBP00006 - LSUBP00006 - FMS AIR INTEGRATION USCG DIV HEAD - NIWCLANT,LSUBP00006,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,543,N65236-25-RFPREQ-LSUBP00021-0208,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,544,N65236-25-RFPREQ-LSUBP00004-0094,LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00004,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,545,N65236-25-RFPREQ-LSUBP00004-0095,LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00004,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,546,N65236-25-RFPREQ-LSUBP00049-0256,LSUBP00049 - LSUBP00049 - S&T Division - NIWCLANT,LSUBP00049,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,547,N65236-25-RFPREQ-LSUBP00035-0142,LSUBP00035 - LSUBP00035 - SUBMARINE INTEGRATION DIV HEAD - NIWCLANT,LSUBP00035,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,548,N65236-25-RFPREQ-LSUBP00095-0046,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,549,N65236-25-RFPREQ-LSUBP00015-0117,LSUBP00015 - LSUBP00015 - SHORE C4I INTEGRATION DIV HEAD - NIWCLANT,LSUBP00015,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,550,N65236-25-RFPREQ-LSUBP00010-0135,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00010,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,551,N65236-25-RFPREQ-LSUBP00095-0044,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,552,N65236-25-RFPREQ-LSUBP00095-0045,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,553,N65236-25-RFPREQ-LSUBP00095-0042,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,554,N65236-25-RFPREQ-LSUBP00021-0204,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,555,N65236-25-RFPREQ-LSUBP00034-0118,LSUBP00034 - LSUBP00034 - SURFACE SHIP INTEGRATION DIV HEAD - NIWCLANT,LSUBP00034,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,556,N65236-25-RFPREQ-LSUBP00063-0090,LSUBP00063 - LSUBP00063 - NAVY AFLOAT NETWORK DIV HEAD - NIWCLANT,LSUBP00063,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,557,N65236-25-RFPREQ-LSUBP00049-0217,LSUBP00049 - LSUBP00049 - S&T Division - NIWCLANT,LSUBP00049,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,558,N65236-25-RFPREQ-LSUBP00035-0139,LSUBP00035 - LSUBP00035 - SUBMARINE INTEGRATION DIV HEAD - NIWCLANT,LSUBP00035,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,559,N65236-25-RFPREQ-LSUBP00016-0210,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,LSUBP00016,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,560,N65236-25-RFPREQ-LSUBP00016-0211,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,LSUBP00016,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,561,N65236-25-RFPREQ-LSUBP00001-0111,LSUBP00001 - LSUBP00001 - AIR TRAFFIC CONTROL DIV HEAD - NIWCLANT,LSUBP00001,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,562,N65236-25-RFPREQ-LSUBP00063-0084,LSUBP00063 - LSUBP00063 - NAVY AFLOAT NETWORK DIV HEAD - NIWCLANT,LSUBP00063,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,563,N65236-25-RFPREQ-LSUBP00004-0087,LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00004,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,564,N65236-25-RFPREQ-LSUBP00063-0085,LSUBP00063 - LSUBP00063 - NAVY AFLOAT NETWORK DIV HEAD - NIWCLANT,LSUBP00063,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,565,N65236-25-RFPREQ-LSUBP00015-0106,LSUBP00015 - LSUBP00015 - SHORE C4I INTEGRATION DIV HEAD - NIWCLANT,LSUBP00015,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,566,N65236-25-RFPREQ-LSUBP00022-0182,LSUBP00022 - LSUBP00022 - BATTLE SPACE AWARENESS DIV HEAD - NIWCLANT,LSUBP00022,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,567,N65236-25-RFPREQ-LSUBP00016-0207,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,LSUBP00016,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,568,N65236-25-RFPREQ-LSUBP00035-0138,LSUBP00035 - LSUBP00035 - SUBMARINE INTEGRATION DIV HEAD - NIWCLANT,LSUBP00035,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,569,N65236-25-RFPREQ-LSUBP00080-0009,LSUBP00080 - LSUBP00080 - 5.9 Service Center - NIWCLANT,LSUBP00080,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,570,N65236-25-RFPREQ-LSUBP00002-0071,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,LSUBP00002,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,571,N65236-25-RFPREQ-LSUBP00002-0072,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,LSUBP00002,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,572,N65236-25-RFPREQ-LSUBP00034-0113,LSUBP00034 - LSUBP00034 - SURFACE SHIP INTEGRATION DIV HEAD - NIWCLANT,LSUBP00034,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,573,N65236-25-RFPREQ-LSUBP00066-0031,LSUBP00066 - LSUBP00066 - DATA CENTER & CLOUD HOSTING SERVICES DIV HEAD - NIWCLANT,LSUBP00066,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,574,N65236-25-RFPREQ-LSUBP00066-0032,LSUBP00066 - LSUBP00066 - DATA CENTER & CLOUD HOSTING SERVICES DIV HEAD - NIWCLANT,LSUBP00066,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,575,N65236-25-RFPREQ-LSUBP00066-0033,LSUBP00066 - LSUBP00066 - DATA CENTER & CLOUD HOSTING SERVICES DIV HEAD - NIWCLANT,LSUBP00066,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,576,N65236-25-RFPREQ-LSUBP00066-0034,LSUBP00066 - LSUBP00066 - DATA CENTER & CLOUD HOSTING SERVICES DIV HEAD - NIWCLANT,LSUBP00066,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,577,N65236-25-RFPREQ-LSUBP00021-0200,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,578,N65236-25-RFPREQ-LSUBP00095-0040,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,579,N65236-25-RFPREQ-LSUBP00095-0038,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,580,N65236-25-RFPREQ-LSUBP00095-0039,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,581,N65236-25-RFPREQ-LSUBP00049-0209,LSUBP00049 - LSUBP00049 - S&T Division - NIWCLANT,LSUBP00049,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,582,N65236-25-RFPREQ-LSUBP00004-0096,LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00004,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,583,N65236-25-RFPREQ-LSUBP00016-0197,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,LSUBP00016,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,584,N65236-25-RFPREQ-LSUBP00035-0133,LSUBP00035 - LSUBP00035 - SUBMARINE INTEGRATION DIV HEAD - NIWCLANT,LSUBP00035,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,585,N65236-25-RFPREQ-LSUBP00095-0037,LSUBP00095 - LSUBP00095 - LOGISTICS BUSINESS SYSTEMS DIV HEAD - NIWCLANT,LSUBP00095,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,586,N65236-25-RFPREQ-LSUBP00011-0052,LSUBP00011 - LSUBP00011 - MANPWR PERS TRNG & EDU SYS DIV HEAD - NIWCLANT,LSUBP00011,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,587,N65236-25-RFPREQ-LSUBP00021-0186,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,588,N65236-25-RFPREQ-LSUBP00011-0053,LSUBP00011 - LSUBP00011 - MANPWR PERS TRNG & EDU SYS DIV HEAD - NIWCLANT,LSUBP00011,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,589,N65236-25-RFPREQ-LSUBP00021-0188,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,590,N65236-25-RFPREQ-LSUBP00015-0105,LSUBP00015 - LSUBP00015 - SHORE C4I INTEGRATION DIV HEAD - NIWCLANT,LSUBP00015,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,591,N65236-25-RFPREQ-LSUBP00021-0187,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00021,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,592,N65236-25-RFPREQ-LSUBP00083-0038,LSUBP00083 - LSUBP00083 - 8.0 Competency Division - NIWCLANT,LSUBP00083,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,593,N65236-25-RFPREQ-LSUBP00035-0131,LSUBP00035 - LSUBP00035 - SUBMARINE INTEGRATION DIV HEAD - NIWCLANT,LSUBP00035,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,594,N65236-25-RFPREQ-LSUBP00006-0136,LSUBP00006 - LSUBP00006 - FMS AIR INTEGRATION USCG DIV HEAD - NIWCLANT,LSUBP00006,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,595,N65236-25-RFPREQ-LSUBP00004-0082,LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00004,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,596,N65236-25-RFPREQ-LSUBP00083-0036,LSUBP00083 - LSUBP00083 - 8.0 Competency Division - NIWCLANT,LSUBP00083,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,597,N65236-25-RFPREQ-LSUBP00011-0048,LSUBP00011 - LSUBP00011 - MANPWR PERS TRNG & EDU SYS DIV HEAD - NIWCLANT,LSUBP00011,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,598,N65236-25-RFPREQ-LSUBP00010-0120,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,LSUBP00010,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,599,N65236-25-RFPREQ-LSUBP00057-0255,LSUBP00057 - LSUBP00057 - FLEET INSTALLATION & READINESS DIV HD - NIWCLANT,LSUBP00057,niwc_atlantic_division,center:niwc-atlantic,excluded,"technical_center_division code of center:niwc-atlantic, outside the PEO C4I portfolio (division itself not in alias table)"
