change,key,key_method,field,old_value,new_value,old_row,new_row,office
added,k:de0519917b10,title+office,,,eCRM DOS,,441,Pf004MNHR
removed,k:de07a0162ec2,title+office,,"SOCS IPT, NEW ORDER, N6523620D8003, FY23 SDN-Mv2-Hv2 Upgrade Proc, LIPTM00128",,329,,LSUBP00004
removed,k:de0a77ce9c5f,title+office,,NMT FOFD - Last Time Buys,,387,,PMW/A-170
added,k:de674f4a2904,title+office,,,"LIPTM00321, C4I, NSIPT, CNDTS SPVU NEW(V3) DELL, SEWP (C)",,236,LSUBP00024
added,k:deacdb03fd6a,title+office,,,0150 deob expiring funds P00001,,834,NP-41200
removed,k:deb27f8ae816,title+office,,LIPTM00319_CyberANTX2023_CSO (C),,153,,LSUBP00049
removed,k:df32f0a257cf,title+office,,Lot 12 Production Buy (C),,413,,PMA/PMW-101
added,k:df3bfb334874,title+office,,,USSPACECOM AV TO 01,,790,NP-53600
added,k:df447b0d8e74,title+office,,,LIPTM00229 - IUSS IPT - 300-24-911- Hardware (Wiseman)-SEWP (C),,533,LSUBP00022
added,k:df6f1adbeec1,title+office,,,AVENING TECH (GSA MAS),,439,DRPM-NOA
removed,k:df8d9becc50f,title+office,,Depot Systems Support,,693,,None
removed,k:dfa46dbc7721,title+office,,"LIPTM00455-TERRESTRIAL COLLECTIONS IDENTITY OPS, CIHEP PROTOTYPE EQUIP, SEWP (C)",,332,,LSUBP00021
added,k:dfa904d4f2a1,title+office,,,"LIPTM00119, IC IPT, CVN-74/LHA-8 IVN BATTERY REFRESH, SEWP (C)",,337,LSUBP00034
added,k:dfdb0070fac1,title+office,,,STtNG - Phase III Production,,470,PMW/A-170
removed,k:dff07f00221d,title+office,,LIPTM00107 - Naval Tactical Command Support System - Stunnel Support - NASA SEWP (C),,591,,LSUBP00056
added,k:dff8e9f32e84,title+office,,,PEO Digital Strategic Communications (C),,210,CSO
removed,k:e0877977d954,title+office,,Surface Ship Integration Division and Fleet Installation & Response Division Installation Technical and Logistic Support,,10,,LSUBP00057
removed,k:e08aa5333403,title+office,,"LIPTM00457, Integrated Service Center, Kinetic Request Software Renewal, SEWP (C)",,498,,LSUBP00011
added,k:e0fb4d01f631,title+office,,,0249 CANE ISEA,,827,NP-41200
added,k:e108fd0dcf6f,title+office,,,"LIPTM00395, Multi-Media IPT, Ashore Collaboration Systems Integration and Installation Support, New SAC Task Order",,285,LSUBP00002
removed,k:e12522c36925,title+office,,"LIPTM00119, IC IPT, LPD ISEA VIDEO SUPPORT PROCUREMENT, SEWP (C)",,550,,LSUBP00034
removed,k:e130d1fd88f1,title+office,,NAVWAR_NIWC_Family of Systems Performance Based Logistics and Acquisition Logistics Support (C),,464,,LSUBP00093
added,k:e15065145916,title+office,,,Bundle 12,,267,LSUBP00083
added,k:e16000511608,title+office,,,LIPTM00086 - MYNAVY HR SOLUTIONS IPT - MPT&E NEW SAC UNDER MBAS II CONTRACT,,308,LSUBP00011
added,k:e173ad38e4dc,title+office,,,"LIPTM0003, SHORE ATC FOCIS (V)3 TDM TO IP, NASA SEWP (C)",,249,LSUBP00001
removed,k:e18595b6e1dd,title+office,,LIPTM00149 - ASE - SSEE Mission Module Shearwater - ASE-23-003 - SEWP (C),,90,,LSUBP00022
removed,k:e1972add17c9,title+office,,"LIPTM00455, TCS UGS Kit (C)",,362,,LSUBP00021
removed,k:e1c32bdb3c53,title+office,,"LIPTM00321, C4I, NS IPT, CND 5.1 FORCEPOINT HW SUPPORT RENEWALS, SEWP (C)",,100,,LSUBP00024
removed,k:e1c57b458564,title+office,,Chugach SAC -Fleet C4I and Readiness Emergent/Rapid Fleet Response Support (CIR 22-022),,19,,LBUSP00023
removed,k:e20dc5892a89,title+office,,Singapore COMSEC Task Order (2024) (C),,641,,PMW-740
added,k:e223f2b8aeb3,title+office,,,"LIPTM00455, TCIO, CIHEP IT EQUIPMENT, SEWP (C)",,512,LSUBP00021
removed,k:e22a1bce8965,title+office,,"LIPTM00119, IC IPT, CVN-78 8WF1 RADIO PROCUREMENT, SEWP (C)",,576,,LSUBP00034
removed,k:e23bfa5ea284,title+office,,DMR - CCAS - 22R2000,,203,,PMW/A-170
added,k:e280f87d65ff,title+office,,,PEO C4I Executive Office Support Services (C),,45,C4IEXEC
added,k:e28266f92855,title+office,,,"LIPTM00455, TCIO, TCS RADAR 3, SEWP (C)",,648,LSUBP00021
removed,k:e2997c15def7,title+office,,"LIPTM00115,  TSS IPT - Naples DWDM SFP Procurement, SEWP (C)",,569,,LSUBP00015
added,k:e2d961ac0a03,title+office,,,"LIPTM00118 SOFTWARE, TNSS IPT, CANES ACTIVID ACTIVCLIENT RENEWAL, MAC (C)",,503,LSUBP00063
added,k:e2e39f5fe2e2,title+office,,,Eng/Log Support Services_Future_OY2_2029 (C),,88,Pf007NERP
added,k:e2ea4b132fc0,title+office,,,"Prototyping and Test and Evaluation Services for Emerging Positioning, Navigation and Timing (PNT) Technologies (C)",,706,NP-55700
added,k:e302fe2412df,title+office,,,VideoRay MESR Engineering Services and Support,,807,NP-56400
removed,k:e310e06e786e,title+office,,LIPTM00455-FDS-MC IT Hardware (C),,279,,LSUBP00021
changed,k:e33f009336bd,title+office,procurement_method,,Full and Open Competition,409,47,PMW/A-170
changed,k:e33f009336bd,title+office,solicitation_fy,,TBD,409,47,PMW/A-170
changed,k:e33f009336bd,title+office,solicitation_quarter,,TBD,409,47,PMW/A-170
changed,k:e33f009336bd,title+office,award_fy,FY27,FY25,409,47,PMW/A-170
changed,k:e33f009336bd,title+office,award_quarter,Q1,Q3,409,47,PMW/A-170
added,k:e37c56bc4503,title+office,,,Eng/Log Support Services_Future_Base Yr_2027 (C),,85,Pf007NERP
added,k:e3c30f3d890c,title+office,,,LIPTM00448-NAV ISEA SUPPORT-CharlesNwachukwu00XX *22F0212 POP end 8/30/2024,,147,LSUBP00016
removed,k:e3c757b311a3,title+office,,LIPTM00252-BASED LOGISTICS-ORGANIC/SSEE INC F SPARES/SEWP (C),,110,,LSUBP00093
removed,k:e40241cfd433,title+office,,Shore NEN ISEA,,690,,None
removed,k:e43414db8af9,title+office,,LIPTM00003_NAS Fallon OCIR_SEWP (C),,611,,LSUBP00001
removed,k:e43760803aaa,title+office,,Network Integration Engineering Facility (NIEF) Engineering Services,,689,,None
added,k:e4cb1e08c824,title+office,,,NSC2I LPD 32-33 Phases 2-5. Updated (C),,191,PMW-760
removed,k:e5131184c260,title+office,,LIPTM00480 - Naval Tactical Command Support System - Spares Cisco Switches - CISCO ESI BPA - SEWP (C),,485,,LSUBP00056
removed,k:e5182bfc62e6,title+office,,"Naval Information Warfare Center Pacific
DLTT, GS and Mini Rack Development and Technical Support",,716,,535
added,k:e598ce44903b,title+office,,,"ISR/IO, and ICADs Engineering and Technical - Seaport New TO (60 months) (C)",,667,LSUBP00022
removed,k:e5c613e5fb8e,title+office,,PRC-167 J&A,,411,,PMW/A-170
removed,k:e5c6dd43760e,title+office,,LIPTM00116-UCVS IPT-Telephony UC Engineering and Technical Support-SeaPort (C),,521,,LSUBP00015
changed,k:e5fafdfd5b9b,title+office,procurement_method,,Full and Open Competition,324,562,LSUBP00021
changed,k:e5fafdfd5b9b,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),324,562,LSUBP00021
changed,k:e5fafdfd5b9b,title+office,solicitation_fy,,TBD,324,562,LSUBP00021
changed,k:e5fafdfd5b9b,title+office,solicitation_quarter,,TBD,324,562,LSUBP00021
changed,k:e5fafdfd5b9b,title+office,award_fy,FY23,FY24,324,562,LSUBP00021
changed,k:e5fafdfd5b9b,title+office,award_quarter,Q4,Q3,324,562,LSUBP00021
removed,k:e6033d7ccfbc,title+office,,LIPTM00214 - USCG IPT - L-3  Communications Corp - NICHE Contract (CIR 22-023),,21,,LSUBP00006
added,k:e6f68e0a77d3,title+office,,,C4ISR Training Products Follow-On (C),,715,NP-43100
added,k:e71c142a46f6,title+office,,,5104 LIPTM00426 USS DWIGHT D. EISENHOWER (CVN 69) INSTALLATIONS (C),,609,LSUBP00057
added,k:e71e1b39cd30,title+office,,,"Performance Based Logistics - Organic, Depot, and Integrated Logistics Support (C)",,567,LSUBP00093
removed,k:e72e699052e2,title+office,,LIPTM00229 - IUSS IPT - 300-23-930 - EDI-B Equipment (WISEMAN)-SEWP (C),,367,,LSUBP00022
added,k:e741c8691ab3,title+office,,,LIPTM00415 - Radio Communications task Command and Control System Rack Production - N6523618D8014 (New Corporate Product,,124,LSUBP00016
added,k:e758442e1482,title+office,,,"LIPTM00468, NISE, LR-24-002 - Expeditionary Zone-B, SEWP (C)",,339,LSUBP00049
removed,k:e77029680fd1,title+office,,LSUBP00016: NAVY AFLOAT & NAV DIV PM AND FM SUPPORT (MBAS II SAC - NEW),,250,,LSUBP00016
added,k:e798af93dc26,title+office,,,"LIPTM00119, IC IPT, LHD-8 HYDRA P25 SYSTEM PROCUREMENT, SEWP (C)",,644,LSUBP00034
added,k:e7ea87770207,title+office,,,PEO Digital Research & Advisory Services Follow On (C),,34,PCE
removed,k:e8268d683ec1,title+office,,LIPTM00156 - DCGS-N - IBM ASPERA & ANALYST NBKS -  SEWP (C),,135,,LSUBP00022
removed,k:e8432895f1fe,title+office,,"LIPTM00119, IC IPT, LPD-19/20 ANN SCDs 2125/26491 MATERIAL, SEWP (C)",,556,,LSUBP00034
removed,k:e8437fc64dcd,title+office,,LIPTM00129 - UCS Engineering & Logistics Support - SeaPort TO (C),,600,,LSUBP00004
added,k:e8575fea6c22,title+office,,,LBS-G Production N0003921D6001_TO20_T&M Follow on_FY25,,315,PMW-120
added,k:e8d3c65995c1,title+office,,,0148 Caas ISEA,,776,NP-41200
added,k:e8f0f54def21,title+office,,,LBUCS Receive Version 2 Development and Production (C),,29,PMW-770
removed,k:e9142094caa8,title+office,,LIPTM00395 - MULTI MEDIA  IPT - TPL 22-068/22-069 CISCO PRODUCTS (C),,60,,LSUBP00002
removed,k:e926e9fde4ce,title+office,,"LIPTM00150, Expeditionary Signals Intelligence (SIGINT), SCI Comms Mobility Pack (MP), NASA SEWP (C)",,336,,LSUBP00021
added,k:e95f3489e143,title+office,,,X049 B-106 Replace Windows,,800,NP-83000
removed,k:e9c79c1ca4a9,title+office,,"NAVAL INFORMATION WARFARE CENTER (NIWC) PACIFIC, CODE 53523, COMMON DATA LINK MANAGEMENT SYSTEM (CDLMS) ADJUST PROCESSOR",,717,,535
added,k:e9d43714eb88,title+office,,,0248 CANES ISEA,,109,NP-41200
added,k:e9e82fdb9a1e,title+office,,,GPNTS FY25 Bulk Buy #1 Award and Fund,,323,PMW/A-170
added,k:e9e82fdb9a1e,title+office,,,GPNTS FY25 Bulk Buy #1 Award and Fund,,404,PMW/A-170
added,k:e9faf06ea579,title+office,,,NMT FOFD - TDL: 24-21F CBIT Development,,440,PMW/A-170
added,k:ea614874d4e5,title+office,,,LIPTM00121-ATS IPT: PMW/A-170 CBSP SECURE INTEGRATED GLOBAL HYBRID TRANSPORT (SIGHT) SERVICES (CHUGACH 23D8021-NEW TO-BA,,290,LSUBP00016
removed,k:ea63e5522d6d,title+office,,LIPTM00156 - DCGS-N Test & Evaluation and Cybersecurity Support (3914 Follow-On) - Seaport New TO Base+4OY (C),,78,,LSUBP00022
removed,k:ea8129a6fce5,title+office,,"CSRR C&M Software  Maintenance, Sustainment and Development -  Follow-On contract (C)",,425,,PMW-770
added,k:ea93ef2bf493,title+office,,,TDL 0204 - AN/UYQ-120(V) 1 Command and Control Processor System (C2PS) Government Acceptance Test (GAT),,789,NP-41100
removed,k:ea974f452c4d,title+office,,CANES MAC- N0003923R9105 (C),,651,,PMW-160
removed,k:eac9b0a71c8c,title+office,,LIPTM00214-C4I FMS IPT _Costa Rica_FMS Case CS-P-LBF_SAC_Two Year,,248,,LSUBP00006
removed,k:eaf10ff2cdff,title+office,,"LBUSP00030, Facilities Support, Pre-Priced CLINS New Task Order",,122,,LBUSP00030
added,k:eca856a76657,title+office,,,LIPTM00229 - IUSS IPT - 300-24-914- VMWARE-(WISEMAN) ESI/SEWP (C),,535,LSUBP00022
removed,k:eccb30c7cae6,title+office,,"Take Charge and Move Out (TACAMO) 
Ground Communications – Mobile ISEA Contract",,680,,None
removed,k:ecd64c07c77e,title+office,,"LIPTM00455-TCIO, MCWL MLR BATTLELAB, SEWP (C)",,308,,LSUBP00021
removed,k:ececea6351bb,title+office,,PEO C4I PMW-740 Taiwan Engineering Support Incremental (C),,637,,PMW-740
removed,k:ecf8059c6d29,title+office,,Facilities Support Services (C),,602,,LSUBP00083
added,k:ed6249ca630b,title+office,,,LIPTM00156 - DCGS-N IPT - MOVEIT - GSA (C),,361,LSUBP00022
added,k:ede782b4922c,title+office,,,MIDS Recompete/21F3011 Follow-On (C),,58,PMA/PMW-101
removed,k:ededf639a729,title+office,,"COMMAND, CONTROL, COMMUNICATIONS, AND COMPUTERS (C4I) TRAINING, SYSTEMS ENGINEERING & INTEGRATED PRODUCT SUPPORT - SeaPo",,502,,LSUBP00035
added,k:ee080ea1ff23,title+office,,,01 JPI FR (A3 Card),,466,PMW-150
added,k:ee1ee735642a,title+office,,,"LIPTM00080, NATFP IPT, NAVSEA",,260,LSUBP00010
removed,k:ee378b80287d,title+office,,"JPI Reflash, Repair, and Reconfiguration",,160,,PMW-150
removed,k:efd86e2c51b0,title+office,,MIDS LVT IDIQ (C),,29,,PMA/PMW-101
removed,k:efeb11f2505c,title+office,,LIPTM00132_Naval & Joint Europe_Material for United States European Command (USEUCOM) SITE C_ SEWP (C),,61,,LSUBP00002
added,k:eff6703bf6c1,title+office,,,Tactical Networks (TACNET) In-Service Engineering Agent (ISEA) Follow-On Action (C),,725,NP-41200
removed,k:f01b33dcf28f,title+office,,LIPTM00250 - SHORE SUB C4I IPT - Variable Tuning Efforts (NEW TO),,528,,LSUBP00035
removed,k:f01d0be4d0b4,title+office,,STtNG Inc 3 Production Contract - Admin (C),,376,,PMW/A-170
removed,k:f034ab65611a,title+office,,"LIPTM00321, NS IPT, CND IBM HW/SW RENEWALS, SEWP (C)",,96,,LSUBP00024
added,k:f062ffc3ba7c,title+office,,,LIPTM00128-SOCS IPT-FPA-SOCS SCAMPI SATCOM (C),,549,LSUBP00004
added,k:f0c82446f2b6,title+office,,,PEO Digital Engineering and Logistics Support follow on (C),,32,PCE
added,k:f0d74eab7edf,title+office,,,Key Management Architecture & Engineering (KMA&E) and Cyber Security Engineering Support Services in support of NIWC Pac,,754,NP-58100
removed,k:f0f730e4c0be,title+office,,"LIPTM00120, SDRS IPT, VQUAD II FY23 RENEWAL, SEWP (C)",,266,,LSUBP00016
added,k:f116d8a90945,title+office,,,LIPTM00447-SECURE VOICE SOLUTIONS IPT-NEW SAC Order N6523619D8002 SECURE VOICE BASE  (HNF SHELVING),,282,LSUBP00015
removed,k:f120484fa88c,title+office,,"LIPTM00468, SSTD SEAPORT NEXT GEN TASK ORDER (C)",,501,,LSUBP00035
added,k:f12d5623e6ef,title+office,,,VH-92 CAMEO Follow-On. (C),,691,NP-53400
changed,k:f15a62fca111,title+office,procurement_instrument,BPA,Single-Award Indefinite-Delivery,399,67,8.0
changed,k:f15a62fca111,title+office,solicitation_fy,FY23,FY24,399,67,8.0
changed,k:f15a62fca111,title+office,award_quarter,Q3,Q4,399,67,8.0
changed,k:f15a62fca111,title+office,incumbent_contractor,GOFORTH & MARTI,,399,67,8.0
changed,k:f1a7e85d188d,title+office,solicitation_fy,FY23,FY24,426,59,PMW-770
changed,k:f1a7e85d188d,title+office,award_fy,FY24,FY25,426,59,PMW-770
removed,k:f1b7bc99929d,title+office,,4984 - NEW TASK ORDER USS GEORGE H W BUSH (CVN 77) OCF INSTALLS (C),,449,,LSUBP00057
removed,k:f1d8235907de,title+office,,"DATEM, TO 02",,403,,PMW-120
added,k:f20acd979b4b,title+office,,,19722 LIPTM00256L ESS DLA Minor Construction,,300,LSUBP00057
removed,k:f298478ee8d5,title+office,,PEO C4I PMW 740 Taiwan Training Incremental (C),,636,,PMW-740
added,k:f37f60f6c639,title+office,,,IT Tools (C),,329,4.0
removed,k:f39e779c0cba,title+office,,"Naval Information Warfare Center (NIWC) Pacific Computer Operation, Hardware Maintenance, and Support Services",,712,,535
added,k:f3c6ec89315a,title+office,,,NSC2I.  TARC.  PHASE 1-5 (C),,187,PMW-760
removed,k:f3fa2d34b9df,title+office,,Automated Vechicle Barrier (AVB),,691,,None
added,k:f40de302a32d,title+office,,,Automatic Identification Systems/Joint Tactical Terminal In-Service Engineering Activity (AIS/JTT ISEA) Support - Seapor,,584,LSUBP00022
added,k:f40e0ee0a50d,title+office,,,"LIPTM00074, DHA/HSI IPT, 24-012 MESOC-SATX FY23 and MESOC-AUCO-ESI SEWP (C)",,377,LSUBP00009
added,k:f421fcea7fd8,title+office,,,ERP+ Prototyping (C),,84,Pf007NERP
removed,k:f42ceef38385,title+office,,"LIPTM00476, NISE, Asymmetric SATCOM Laboratory, SEWP (C)",,629,,LSUBP00049
added,k:f42f6231a16a,title+office,,,Afloat Global C4ISR Installations Services (GIC) (C),,737,NP-42100
removed,k:f4375c6c35f9,title+office,,"LIPTM00447, SECURE VOICE SOLUTIONS- Defense Red Switch Network (DRSN) Long Local over Internet Protocol (LLoIP)_POP EXT ",,506,,LSUBP00015
removed,k:f43f4189e879,title+office,,LIPTM00397-CANES ENG AND CANES TNSS/SeaPort TO (Base +4OYs) (C),,75,,LSUBP00063
added,k:f47e370469ff,title+office,,,N0003923F4063_P00001 RTI Update Effort B-2 RRT Upgrade S/N 0071,,429,PMA/PMW-101
added,k:f48bba77abce,title+office,,,LIPTM00121_AFLOAT TRANSPORT IPT -FY24 KVM HW_SEWP (C),,246,LSUBP00016
added,k:f4a1c862de21,title+office,,,LIPTM00149 - ASE IPT - ASE-24-023 - SSEE Azure Test Equipment - Misc - SEWP V (C),,517,LSUBP00022
added,k:f4e3ab605b6e,title+office,,,"TACMOBILE ENGINEERING, INTEGRATION & INSTALLATION SUPPORT (CMS Task Order) Base +2OYS (C)",,595,LSUBP00006
added,k:f509c1a66ad6,title+office,,,SCORPION Trailer,,446,PMW-770
added,k:f518697eacb4,title+office,,,SLDCADA 2_FUTURE_ OY1_2025 (C),,92,Pf007NERP
added,k:f550da182535,title+office,,,Sri Lanka Navy (SLN) Multi-Spectral Maritime Surveillance System (MSMSS) (C),,38,PMW-740
removed,k:f553c6ce7722,title+office,,"LIPTM00455,Terrestrial Collection Identity OPS (TCIO),SIGMAN Spectrum Guard Patrol Software, NASA SEWP (C)",,344,,LSUBP00021
removed,k:f56ab7c01c7b,title+office,,LSUBP0016 - RCIPT- FY23 ISEA Spt_12 Month POP_Chugach (SAC)_New TO 21-D-8009,,231,,LSUBP00016
added,k:f5b51d0e11d9,title+office,,,LIPTM00214-PMW740 FMS-CPN/CENTRIXS Multi-Country (C),,600,LSUBP00006
added,k:f5c44416056c,title+office,,,WAMS - TO # 6 EDM Buy,,473,PMW/A-170
removed,k:f6196e64cdaf,title+office,,Surface Ship Integration Division Project and Financial Management Support,,20,,LSUBP00034
removed,k:f6628d58d269,title+office,,RMF Assessment Support Services (C),,371,,5.0
added,k:f6d0582f2520,title+office,,,ADNS Production MAC RFP #31 (C),,15,PMW-160
added,k:f6e3dcaa3f18,title+office,,,"LIPTM00464, DC2HS, FY24 CISCO RENEWAL, ESI-SEWP (C)",,650,LSUBP00066
added,k:f706a5bc3957,title+office,,,"LIPTM00347 VEHICULAR TECHNOLOGY TRANSITION (VTT),HW MAINTENANCE,SEWP",,307,LSUBP00007
removed,k:f7267dc1e89f,title+office,,"LIPTM00121_ATS IPT: PMW/A 170 System Operability Testing (SOT), SOT II, Deploying Group System Integration Testing (DGSI",,232,,LSUBP00016
removed,k:f75552c2d766,title+office,,STtNG Phase III Production - Admin,,393,,PMW/A-170
removed,k:f76427db5902,title+office,,LIPTM00132_Naval & Joint Europe _MISCELLANEOUS MATERIAL FOR CONFERECNE ROOM_SEWP (C),,41,,LSUBP00002
added,k:f78e7cf8e87e,title+office,,,LIPTM00454_DELOITTE CONTRACT #47QTCK18D0029_OTA23-LANT-1814-015_NEW TO,,297,LSUBP00064
removed,k:f7af682b1bcf,title+office,,WAMS DO#5 - Long Lead Buy,,388,,PMW/A-170
removed,k:f7b255d4b106,title+office,,NMT FOFD Extension (No cost action – Admin Only),,384,,PMW/A-170
removed,k:f7bb8e539ecd,title+office,,DMR - SATURN SW Development (Phase I) - 18D0002,,206,,PMW/A-170
changed,k:f7fb3c2fc10d,title+office,anticipated_total_value,$50M - $100M,< $2M,544,497,LSUBP00015
changed,k:f7fb3c2fc10d,title+office,solicitation_fy,FY24,TBD,544,497,LSUBP00015
changed,k:f7fb3c2fc10d,title+office,solicitation_quarter,Q2,TBD,544,497,LSUBP00015
changed,k:f7fb3c2fc10d,title+office,award_fy,FY24,FY29,544,497,LSUBP00015
changed,k:f7fb3c2fc10d,title+office,award_quarter,Q4,Q3,544,497,LSUBP00015
changed,k:f7fb3c2fc10d,title+office,follow_on_or_new,Follow-on,,544,497,LSUBP00015
removed,k:f8023164a52f,title+office,,DEVELOPMENT INTEGRATION CERTIFICATION ENVIRONMENT (DICE) SERVICE CENTER (SC) SUPPORT,,719,,535
added,k:f80e8b5885b4,title+office,,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), COMPUTER RELATED MATERIALS, SEWP (C)",,335,LSUBP00093
added,k:f836f6694a6c,title+office,,,"LIPTM00085, GEN MCESS PGM SUP (PPA LSUBP00010-0015)",,163,LSUBP00010
removed,k:f83d5584cb0c,title+office,,"LIPTM00303, DARPA IPT, SEAPORT NEW TASK ORDER, JANUS PROGRAM SUPPORT (C)",,437,,LSUBP00049
removed,k:f8468b7f0934,title+office,,"LIPTM00150, Expeditionary Signals Intelligence (SIGINT), TSCS/TCAC SCEPTRE Annual Support and Maintenance, NASA SEWP (C)",,356,,LSUBP00021
removed,k:f86a23ba4f18,title+office,,"LIPTM00488 - USNO IPT - U.S. Naval Observatory (USNO) Precise Time and Astrometry (PTA) Networks Engineering, Production",,504,,LSUBP00015
removed,k:f872e8cc7ef5,title+office,,"LIPTM00085, MST MUL USMC ESS QTR 3 FY23 (C)",,70,,LSUBP00010
removed,k:f87a46ada7fc,title+office,,Automated Digital Network Systems (ADNS),,733,,None
added,k:f890e3f127c9,title+office,,,"LIPTM00080, NATFP IPT, NSA Naples Building 440 Rooms 321 & 374 ESS FUNDED SAC",,287,LSUBP00010
removed,k:f8b2732465eb,title+office,,NSLC-A Communications System - Admin (C),,375,,PMW/A-170
added,k:f8b88c88e88e,title+office,,,Marine Mammal Systems Support - Offsite,,812,NP-56700
added,k:f8e21cc72141,title+office,,,LIPTM00149 - ASE IPT - ASE-24-016 - SSEE MISSION MODULE SPARES FY24 - SEWP V (C),,510,LSUBP00022
added,k:f91f226a6cb4,title+office,,,"GIC TORFP 5042 - GCM J-023 ESS Installation at MCB CAMP BLAZ, Guam (C)",,761,NP-42100
removed,k:f91ff29bfbef,title+office,,Naval Physical Security System-Enterprise Architecture (PS2-EA),,675,,None
removed,k:f942cd5d9b98,title+office,,CYBERSECURITY ASSESSMENT AND AUTHORIZATION SUPPORT - SeaPort (C),,605,,LSUBP00009
added,k:f9689c2d858e,title+office,,,Defense Health Information Technology Program Management (PM)/Financial Management (FM) Support II,,168,LSUBP00009
removed,k:f98a827b7008,title+office,,"LIPTM00467, 83200 Facilities, Cafeteria Furniture, GSA (C)",,312,,LSUBP00083
removed,k:f997e1b6ea2d,title+office,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092A EVANS CUSTOM TABLE  - SEWP (C),,57,,LSUBP00002
added,k:fa005b3cb302,title+office,,,Eng/Log Support Services_Future_OY1_2028 (C),,87,Pf007NERP
removed,k:fa0d6ff94d3a,title+office,,LIPTM00453- WAN Infrastructure Support - SeaPort TO (C),,142,,LSUBP00017
removed,k:fa2551e66803,title+office,,LIPTM00156 - FY23 DCGS-N CLOUDERA AND POSTGRESS - SEWP (C),,126,,LSUBP00022
added,k:fa6c4de945b0,title+office,,,"DCGS-N Systems Engineering, ISEA, and Training - Seaport New TO (60 Month) (C)",,566,LSUBP00022
added,k:fa6db0605038,title+office,,,"LIPTM00120, SDRS IPT, SPIRENT HW RENEWAL FY24, SEWP (C)",,607,LSUBP00016
added,k:fab312ec3611,title+office,,,LIPTM00116-UCVS IPT-Yokosuka Maintenance (Far East License Renewal)-SEWP (C),,205,LSUBP00015
removed,k:fafe14920769,title+office,,MyNavy HR ADE (C),,421,,Pf004MNHR
changed,k:fb173613d2a7,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),608,579,LSUBP00001
